user_id,item_list
17869,917 1911 179 13063 1311 1048 53 4214 393 20
17870,1501 1498 2256 2496 9463 2008 11837 2488 15798 22
17871,21 53 124 393 20 58 396 270 61 348
17872,1154 672 21 124 450 581 446 1263 676 811
17873,446 814 453 812 448 458 811 421 1068 62
17874,2524 12856 3745 2720 4282 4287 2717 38 39 43
17875,62 58 271 393 272 54 61 270 598 55
17876,62 598 270 932 58 272 396 448 453 55
17877,5070 2792 5068 5069 1562 1561 17880 2920 5216 5215
17878,8568 448 521 1746 56 1691 731 895 2256 5168
17879,2319 5896 68 126 7413 2119 629 5637 676 79
17880,56 58 21 61 53 393 124 396 271 270
17881,1066 886 1593 537 21670 889 8227 773 12859 23763
17882,2106 2108 1512 88 17418 80 4332 3356 7371 3355
17883,667 14715 1691 668 452 124 22 457 25 2263
17884,629 67 2106 2119 84 68 2111 75 2588 2587
17885,17880 17694 3436 13463 1561 5216 15859 19251 5071 20865
17886,5648 1969 5611 5617 12030 5612 5619 1974 1975 7393
17887,21 22 916 917 124 1911 1038 353 919 20
17888,917 1911 1539 12050 22 23691 16908 23667 22432 22710
17889,684 126 4574 22838 22415 113 1154 95 2409 7016
17890,53 61 598 62 55 58 270 25 22 268
17891,10221 15454 8819 22443 18939 9791 6712 15978 22631 17075
17892,1795 21 1540 25 20 353 348 1350 1529 20429
17893,684 683 18704 910 20865 6740 1583 10726 22 691
17894,8875 21319 1263 453 14524 450 22435 2998 14805 446
17895,537 995 1109 1108 993 541 937 938 775 773
17896,53 25 270 58 352 432 1004 676 1532 678
17897,22 704 20 56 5938 676 1869 1870 124 1865
17898,25 58 53 541 347 353 626 62 348 1068
17899,450 448 667 453 775 80 458 11631 446 385
17900,21 56 124 347 393 61 25 396 20 348
17901,683 15554 22484 12520 20162 21 9176 2559 19051 2718
17902,21 20 25 22 436 353 209 348 771 386
17903,56 932 58 270 55 450 536 61 54 731
17904,271 272 55 1753 932 353 208 1449 2592 453
17905,1068 932 62 25 598 271 270 124 272 772
17906,814 458 448 812 453 1193 15454 811 421 1198
17907,56 521 21 55 536 895 1834 270 2281 438
17908,555 12585 25 826 124 773 154 153 347 1039
17909,21 676 130 8875 106 3539 16887 672 1311 468
17910,18854 9323 1198 5917 6806 20681 20623 932 20352 17619
17911,393 1068 598 270 271 53 54 337 395 1753
17912,771 25 56 353 1266 453 436 446 348 498
17913,19112 448 750 828 9599 5 5917 2494 1648 18484
17914,667 450 453 1263 458 679 2256 107 678 668
17915,21 448 1311 453 1266 667 458 1263 56 672
17916,917 1911 1914 7588 5070 4577 6613 5891 3391 14793
17917,15454 22443 6712 22441 11044 18939 22631 12114 15978 17075
17918,56 62 348 55 932 353 536 968 208 2592
17919,5187 22 3992 450 3825 56 124 1327 1501 836
17920,446 453 25 458 667 814 348 369 53 124
17921,828 750 1532 4036 1832 1733 5 919 6324 2147
17922,1147 828 9910 504 23257 95 5413 752 6203 15511
17923,22 25 20 353 348 436 27 560 1064 1023
17924,22 25 56 124 53 207 436 771 348 209
17925,450 1266 1263 581 93 458 811 812 448 498
17926,11940 21019 7205 21338 9228 567 854 14093 448 20999
17927,12882 15913 14777 8443 6479 23942 12501 18550 23750 1795
17928,20422 106 11855 21 95 1154 52 19112 4574 22401
17929,917 1911 20690 14807 21854 23496 22 20019 7221 9098
17930,629 77 2111 67 75 84 2119 2104 79 68
17931,1311 676 2842 105 21 3176 2350 56 15711 20
17932,95 126 676 672 1618 567 854 110 629 1619
17933,450 448 667 458 773 1266 1263 385 1648 22
17934,22 25 20 353 348 436 347 107 955 11298
17935,2992 337 932 394 55 1068 772 270 393 4075
17936,432 1550 22 9206 1193 20 2249 2035 771 1198
17937,21 20 124 8438 1004 1326 8335 353 126 209
17938,56 1068 270 62 268 1748 1752 58 968 335
17939,61 20 1068 348 22 446 598 394 1753 812
17940,15696 4166 5735 16243 5850 2976 9808 2109 14737 4987
17941,393 61 396 58 270 124 436 55 272 1753
17942,704 2057 5938 124 39 1873 2053 1871 2413 38
17943,126 356 4574 2108 364 684 323 15284 17506 88
17944,1108 543 942 56 773 1433 1039 775 58 53
17945,5469 846 448 7442 450 19613 1263 271 33 17277
17946,22 56 25 124 8650 353 1064 95 270 53
17947,1578 1212 1574 10820 2909 22336 18209 13110 6665 1573
17948,22 20 4451 5614 56 2263 6187 448 684 711
17949,68 2111 71 2110 9389 2114 944 75 79 14425
17950,21 56 348 499 28 347 20 93 541 545
17951,21 20 771 124 25 1004 676 498 99 2252
17952,270 521 1445 68 352 2106 2119 21 629 53
17953,15454 22177 22552 587 10221 12947 14014 10852 20958 3038
17954,11937 21 22403 10221 18789 56 16713 15454 124 9791
17955,21 52 10547 22 353 22527 4380 581 2887 22325
17956,126 364 3993 130 21 102 5668 500 676 1590
17957,21 869 1856 688 5508 20 124 25 20865 10726
17958,541 385 775 21 537 25 1108 1437 348 598
17959,4329 541 15426 154 626 11707 775 11228 10751 20145
17960,11202 19789 7371 17418 11904 77 3355 3356 537 19611
17961,93 486 337 499 541 678 495 504 626 536
17962,4019 1512 541 25 53 347 1039 207 537 8820
17963,446 2991 1195 1648 21771 1548 14571 1552 106 1534
17964,126 95 107 495 504 113 17506 678 492 453
17965,80 8444 18251 20546 2106 18449 8058 7601 22340 2111
17966,61 1068 396 598 58 271 21 1748 337 272
17967,4073 970 4072 14589 56 11493 396 316 4036 1861
17968,916 917 4073 1861 1038 4072 4513 1311 1914 20
17969,22 25 124 353 432 56 1023 2023 436 58
17970,22403 18939 6712 12114 15978 16713 9791 21458 16204 22585
17971,14233 673 127 19928 130 24482 19 102 15825 1564
17972,21 58 393 20 61 208 348 271 396 1263
17973,1714 10010 18139 16887 130 11347 1648 496 17521 576
17974,25 20 12856 124 450 53 2522 5697 3343 10855
17975,2494 1832 2124 831 1733 9463 12542 759 1532 2488
17976,2567 1201 1703 58 460 272 450 62 448 771
17977,71 80 75 2106 3994 84 79 2588 854 2104
17978,4574 126 95 4814 2446 19 17506 2406 11353 15209
17979,20422 667 14805 450 21319 15245 22435 13063 22542 446
17980,450 126 814 446 421 812 1194 2276 95 453
17981,2119 80 629 530 2106 6329 713 75 385 2111
17982,124 436 208 1024 271 58 1835 520 353 21
17983,61 270 55 58 336 268 54 2281 968 521
17984,11761 21319 17178 13063 20422 14524 12006 8335 2998 22435
17985,773 385 1710 626 8203 541 993 153 13484 995
17986,673 3745 424 13878 108 1534 16887 97 4286 102
17987,348 27 347 22 124 468 545 28 1108 1437
17988,56 521 22 1691 21 598 58 53 12118 536
17989,25 71 22 348 67 353 436 28 629 2119
17991,393 61 124 22 598 58 28 353 1071 62
17992,7632 22782 916 22 314 177 1212 1216 1514 5070
17993,21319 17972 17178 22542 15131 22402 16030 13063 8335 20422
17994,25 20 348 124 22 468 27 345 126 1024
17995,393 1068 396 271 55 272 394 1748 772 395
17996,20 25 353 771 1327 56 436 676 1311 348
17997,43 38 4284 39 4286 683 844 17237 36 37
17998,22 21 1327 1004 124 25 676 1849 1326 2256
17999,8656 1214 1630 1632 1859 1634 1514 1216 4577 5070
18000,448 667 458 1263 56 446 14524 79 2263 62
18001,1979 4366 19705 7309 1779 2278 1299 1374 684 1376
18002,2494 828 1532 831 109 2124 106 12542 5 1534
18004,56 598 393 270 2588 1068 126 396 629 58
18005,22 676 21 432 126 20 95 1311 124 25
18006,15640 13169 23538 10221 11621 3919 8245 15454 16713 14651
18007,22 53 25 124 38 353 436 43 2346 452
18008,1193 1327 22 20 2171 3218 2060 2930 124 803
18009,536 499 598 521 55 496 1746 3477 58 895
18010,21 20 124 56 352 126 432 818 1861 393
18011,21 22 524 436 771 56 209 1327 25 207
18012,1214 1514 1216 4577 1859 13463 3391 5068 1640 5069
18013,486 498 93 471 53 504 450 2010 678 778
18014,21 80 79 2106 77 629 82 2105 61 567
18015,53 61 1068 348 396 598 581 453 62 812
18016,1514 1216 4577 3391 5070 4893 2920 14644 7148 21521
18017,448 22472 887 7632 731 271 668 3539 21 6253
18018,448 13063 393 62 1068 598 453 270 271 450
18019,58 62 25 272 393 53 130 102 348 395
18021,56 393 598 270 1748 396 1068 268 348 58
18022,22 25 20 56 347 124 58 771 468 541
18023,124 56 20 684 683 836 25 916 58 917
18024,14805 2112 453 2998 2106 629 498 492 13063 486
18025,1562 3327 1561 17880 5216 93 3436 678 499 21
18026,8819 15454 22443 11044 17075 21818 16713 15441 14172 9791
18027,683 8934 448 450 22884 1216 3246 453 1583 5083
18028,751 752 448 458 450 453 56 668 1648 1263
18029,393 270 58 10221 22403 450 15454 394 8819 15711
18030,95 672 1154 676 344 22415 1618 340 1314 1741
18031,1108 9720 24081 687 18760 16806 7955 11778 5148 11375
18032,4104 1504 1376 1302 1375 126 691 1372 1758 16626
18033,448 453 20422 667 2998 15526 22435 3539 23254 13988
18034,126 683 356 21 676 1154 22 4574 1314 95
18036,21156 774 5384 16869 453 6606 14064 450 8590 11240
18037,8911 22139 3876 1697 3878 4759 2346 2842 4065 3176
18038,20422 14524 446 450 811 421 22542 2998 14805 13063
18039,53 56 335 4297 895 1746 975 2485 893 968
18040,356 519 364 2085 1643 450 2087 1263 446 17373
18041,3491 567 7205 5321 854 22617 9228 71 629 80
18042,448 750 1263 673 1266 458 731 21 453 499
18043,1266 458 811 1648 667 422 796 20422 18484 668
18044,3246 126 1502 2714 2713 1632 2968 1512 460 1855
18045,2047 2048 2054 22427 22 2410 56 25 2436 124
18046,95 126 113 100 4574 15284 1984 22415 1832 1618
18047,25 53 348 58 468 22 124 20 3197 262
18048,771 22 448 124 20 58 10595 14715 452 667
18049,56 1964 3190 53 372 1540 1965 2876 3102 2811
18050,5614 5611 23429 56 1969 53 11631 323 11425 5615
18051,1263 448 8944 1547 2276 811 3116 1194 20253 812
18052,421 1263 10837 450 5528 446 448 581 811 6389
18053,8875 21319 2998 13063 14524 13988 22782 22542 22435 19112
18054,21319 4380 16013 14651 22469 19690 14738 22527 19822 3716
18055,18484 16713 391 10221 102 106 453 458 8819 1534
18056,446 814 458 812 448 1195 2276 1317 537 421
18057,14524 3539 22782 8875 13988 21319 450 11761 11855 16380
18058,5187 20059 89 15707 24375 1534 1158 3081 16102 102
18059,8791 5202 16924 3275 20027 17181 15434 6688 2862 13329
18060,704 1865 2047 22427 2410 2436 3522 7016 4220 2409
18061,100 828 11621 20722 1532 3711 1849 21051 9470 11250
18062,448 2998 14805 13063 22435 11855 3539 13988 8875 667
18063,453 1263 20 22 667 450 62 58 1068 458
18064,678 93 778 16887 676 498 2494 471 95 499
18065,1266 2035 446 1198 22 458 581 2218 812 450
18066,1154 5884 8911 731 421 18484 271 1194 62 1691
18067,358 641 364 461 465 22298 1108 463 102 995
18068,2107 77 2106 71 80 773 3989 385 3994 73
18069,486 495 16351 23845 494 23356 504 93 5574 19647
18070,56 61 124 468 541 207 20 393 58 551
18071,1212 1859 1514 5070 4577 3391 450 5068 5069 22
18072,62 18855 2361 1068 932 58 337 450 581 271
18073,1263 814 450 811 453 812 15454 10221 448 358
18074,20 124 1327 1004 353 207 683 1023 436 817
18075,23627 21874 18282 16009 2090 4907 14751 7553 18156 21578
18076,9971 56 62 61 21 270 25 58 396 54
18077,21 20 8649 25 2335 436 22 812 3949 209
18078,668 448 453 2350 450 3175 2842 1648 12126 2346
18079,18139 22728 21 828 450 23781 25 1263 1534 581
18080,751 1311 672 677 498 12856 21 771 337 828
18081,396 598 25 932 54 55 207 124 395 19690
18082,448 453 1648 457 668 452 14524 80 22542 8875
18083,56 812 453 20 814 448 581 1266 458 3871
18084,25 20 56 124 396 62 393 366 385 21
18085,126 67 2119 71 80 1632 95 69 1630 2106
18086,93 678 492 21343 486 499 498 21 679 504
18087,21 20 817 25 124 56 436 1901 348 1835
18088,683 11855 424 4450 16123 2559 17515 19827 15945 23714
18089,11761 814 16380 1266 446 453 811 812 20422 3539
18090,581 450 446 811 3181 247 1222 404 812 13708
18091,1514 1216 5069 2920 14644 1374 4892 1376 1979 450
18092,446 458 448 581 811 421 1195 2240 667 1193
18093,21 5614 4451 207 1859 25 1969 4577 1212 818
18094,4997 14715 10991 21227 8335 2380 11944 4768 1691 14149
18095,56 22 25 53 348 393 124 58 61 396
18096,56 53 25 61 270 750 828 58 271 1795
18097,56 61 270 1068 21 58 55 62 1449 2592
18098,1263 453 450 1266 3539 21 446 124 21319 13063
18099,18939 6712 16713 15441 9791 14172 3184 14400 17764 14159
18100,21 56 58 270 22 676 771 356 126 62
18101,1514 1263 1216 1214 1859 1266 4342 4577 450 446
18102,358 364 448 450 12747 1263 458 1266 7999 23946
18103,917 916 58 56 18919 53 13988 18484 28 61
18104,39 36 17267 38 13988 43 41 348 42 58
18105,124 21 519 1023 385 436 22 2085 15454 632
18106,393 61 396 5314 598 56 5614 5611 8168 18899
18107,266 2361 261 53 20 386 16563 348 25 366
18108,25 53 20 56 124 353 176 207 393 3397
18109,450 448 457 1648 2263 812 814 581 18484 13063
18110,56 53 58 393 1068 348 20 541 436 61
18111,20 353 436 56 348 347 1064 28 126 468
18112,1068 598 448 1263 1748 1753 268 458 812 1691
18113,828 3146 100 448 23714 24095 80 81 450 6599
18114,271 396 272 1068 208 394 25 598 56 207
18115,110 22 1314 676 2107 21239 4341 3205 75 14050
18116,1263 1265 446 1266 814 458 17564 453 22864 1195
18117,61 270 55 54 337 268 772 968 2592 1449
18118,831 2077 673 2495 127 2494 2488 1189 126 391
18119,450 814 812 458 8875 56 21 1648 3539 2276
18120,361 695 684 683 126 836 689 364 1974 53
18121,641 348 10029 4207 17544 22873 524 7145 493 27
18122,348 21 25 27 22 353 28 468 641 436
18123,20865 261 17183 2803 2365 12526 1907 20 2363 2713
18124,358 58 61 272 364 56 270 396 1068 393
18125,22 22403 8819 56 12856 704 1327 22441 18939 22443
18126,21 345 20 124 436 25 771 56 126 5228
18127,113 672 1154 4574 22415 1618 21 117 323 15284
18128,1212 1859 4577 453 3391 5070 731 771 450 667
18129,2694 521 1820 19464 3190 772 1964 4970 21 24290
18130,21 446 453 20 448 458 814 803 25 1193
18131,8875 3539 22402 17178 450 448 446 1266 2256 20422
18132,22728 3539 11282 20422 13988 2998 448 22542 13063 17178
18133,450 21 453 667 4997 458 5046 668 93 499
18134,16038 1193 458 694 990 459 348 24458 24482 22894
18135,20028 9659 19522 1486 1488 11261 5009 1489 1484 7377
18136,828 130 127 1534 1189 102 97 2077 831 107
18137,21 270 17972 25 61 393 396 1068 348 15131
18138,21 22 35 25 1004 771 270 124 897 1220
18139,2119 71 80 75 854 20360 79 2112 126 19727
18140,11761 16380 21 20 3539 2084 8875 20422 22542 2085
18141,21 22 771 105 95 672 617 751 436 1023
18142,468 348 21 1499 347 541 27 61 771 773
18143,56 26 53 348 58 22 207 432 20 393
18144,3436 4577 3391 5070 5068 2792 13463 17694 9322 5069
18145,555 385 347 499 1532 56 153 107 6324 25
18146,14651 22469 19690 2552 100 3709 5 23112 2494 22560
18147,56 8875 3539 598 61 10221 15711 22614 55 393
18148,22 56 53 672 1434 348 771 58 9132 207
18149,124 25 22 450 731 347 348 667 353 541
18150,58 53 271 272 56 598 394 395 396 393
18151,450 1562 446 1561 448 453 17880 5216 3191 3436
18152,56 53 58 61 393 396 1068 271 394 348
18153,2105 73 4334 774 3989 80 461 77 2587 2104
18154,67 68 71 854 80 10160 5348 75 1051 2119
18155,18139 21 432 14859 20 10010 5934 124 22728 11282
18156,817 2106 2111 207 629 1901 67 84 75 68
18157,10221 22443 22441 17075 12114 15978 11044 8875 15441 14172
18158,2147 100 1532 108 750 678 1832 235 499 11250
18159,56 61 446 581 394 598 448 453 272 55
18160,498 93 676 492 471 752 20 486 678 617
18161,18139 22728 5934 14859 23781 11282 3999 14230 3716 1338
18162,102 576 126 1076 127 575 676 12333 188 1311
18163,126 52 617 1311 1154 1626 1314 1194 581 1151
18164,751 676 672 677 105 1314 95 322 2479 16887
18165,629 67 71 2106 80 2119 2587 2104 2584 77
18166,18494 21 352 3539 7632 2998 124 271 2517 19772
18167,21 5416 21687 25 58 521 3603 1072 55 9824
18168,21 124 353 436 771 2057 56 207 209 1807
18169,778 5321 12403 499 3453 23919 492 22296 2599 308
18170,731 2350 2842 21 3175 1659 1646 1222 20 1697
18171,845 1873 4286 4282 3872 3876 4287 2053 1869 1871
18172,20 56 124 25 348 27 53 58 436 353
18173,1068 58 598 54 271 394 968 272 268 1748
18174,773 385 11290 20263 5882 11217 18610 626 6837 1406
18175,448 1263 1266 446 458 2494 452 2325 1648 1371
18176,17972 16030 16682 56 58 61 393 270 62 1068
18177,1502 80 77 692 75 629 6496 421 836 2586
18178,11621 8113 12460 10225 9470 15566 21051 20722 13169 6422
18179,21 20 1327 48 124 56 7569 14460 13659 1055
18180,22599 24013 15791 16685 22492 2875 12033 2595 23803 7042
18181,495 93 492 581 504 678 2010 77 2106 487
18182,5385 15215 9072 22739 6997 5417 19820 5450 8585 8679
18183,21 22 71 80 58 25 56 126 20 2559
18184,1263 1266 814 1222 1194 450 13063 20779 22844 52
18185,20137 8650 8007 15672 4341 6372 14050 19370 817 22617
18186,356 2842 3176 1630 4708 3175 683 358 1653 1640
18187,19044 1337 21 17378 8775 20 17275 20477 17977 19951
18188,1263 492 678 498 446 495 679 1266 667 504
18189,15131 17972 21 16682 4451 20 519 5614 3988 8649
18190,347 541 53 468 61 626 1108 25 555 1311
18191,676 126 771 21 1154 95 22 1314 2057 35
18192,521 828 1746 352 1328 750 2444 1532 5 536
18193,8875 3539 684 17178 22402 2559 1503 22542 2259 691
18194,20 21 817 25 684 56 6320 909 1901 53
18195,773 537 385 993 626 1108 555 826 1039 153
18196,25 21 22 56 270 541 436 385 58 347
18197,100 109 750 1532 1849 3711 2124 1830 2147 166
18198,673 828 130 97 2494 1534 127 391 14710 277
18199,43 39 41 42 37 22 21 36 2581 11621
18200,53 61 56 396 1068 21 20 393 1327 336
18201,110 56 25 124 1314 58 13178 55 4874 2629
18202,3660 2723 56 2719 2522 2807 2721 12856 2720 2525
18203,7632 453 2039 17619 814 1550 20253 20216 812 3539
18204,126 174 22 25 771 178 95 450 207 176
18205,2254 2255 21 1212 1216 1859 581 4577 5070 450
18206,20 124 817 21 62 1068 207 598 56 393
18207,1263 1266 453 581 448 814 811 458 812 107
18208,18139 53 56 14859 21 598 10010 5934 468 22728
18209,3825 25 21 1327 8340 20 436 20865 17183 14202
18210,917 22 1048 20 1861 353 4036 179 4073 1038
18211,629 18139 1154 672 1311 20 10010 22 95 22728
18212,11940 21019 22617 5321 883 14093 56 21005 567 854
18213,56 521 25 61 393 536 1068 62 396 271
18214,21437 1737 21475 15276 13568 23868 4951 4063 22076 2320
18215,61 1068 396 55 348 25 394 268 968 337
18216,21 20 15784 6986 3535 6698 124 6675 7792 23396
18217,581 2106 2584 446 1266 2112 21319 80 453 71
18218,537 993 942 775 1109 22 21 25 773 541
18219,21 22 71 771 80 67 124 68 2104 77
18220,15338 21934 21159 15560 16219 271 18311 12910 58 5328
18221,21 676 10596 124 1327 750 916 25 105 521
18222,17178 8875 3539 21319 10991 1299 23760 1504 1378 1375
18223,22 20 448 667 453 25 450 1691 1648 731
18224,20 207 25 817 353 575 432 241 486 495
18225,541 773 626 775 555 993 1039 995 543 347
18226,93 486 207 495 498 471 492 773 487 2010
18227,53 61 393 598 396 270 1068 55 394 58
18228,678 778 492 828 486 499 498 16887 436 471
18229,676 672 95 1619 1626 771 113 498 581 1311
18230,448 453 1263 21 22 25 581 812 773 1266
18231,21 672 124 771 25 113 35 95 676 1311
18232,21 676 58 1311 1835 771 124 672 1023 348
18233,1849 5 56 1532 2494 109 1733 1832 1830 22
18234,2363 2842 22 771 3176 2361 2350 432 20 4708
18235,126 95 7569 4574 22415 672 1154 117 22414 676
18236,21 348 750 828 673 25 28 5735 109 124
18237,21 56 124 393 61 62 1691 348 272 667
18238,113 126 344 1741 340 5440 95 1154 98 341
18239,1630 450 1697 667 20422 1071 2346 458 2803 130
18240,1532 750 1832 5 2147 828 109 1263 759 831
18241,2363 22 20 124 432 25 771 2361 347 318
18242,358 356 18895 5187 5140 8586 20157 3988 18105 113
18243,1214 21 22 1514 5070 4577 1327 3391 5069 5068
18244,450 22403 8819 22441 22631 6712 17075 12114 15978 814
18245,56 12118 22 25 421 348 7569 207 124 1708
18246,71 2106 80 73 68 2104 2107 53 2111 629
18247,14792 21 13553 22403 15454 10221 10861 13989 17624 9791
18248,750 2494 100 2488 831 3711 1375 673 1832 2880
18249,22 20 25 174 348 58 207 56 353 124
18250,21 1023 436 56 348 20 353 1064 1437 28
18251,61 25 396 1068 598 124 271 272 55 207
18252,20145 8733 5658 16331 22492 4412 19207 10568 11319 22061
18253,126 21 4574 20 1154 22415 124 25 1314 672
18254,10597 450 1807 10595 10599 1844 448 667 8220 668
18255,21 6320 11175 20 4000 124 25 10160 2229 551
18256,450 446 453 448 1266 814 812 22403 5215 667
18257,22 207 446 1266 1901 450 581 814 771 124
18258,1263 448 2998 1266 14805 812 811 18919 667 3539
18259,818 20 21 126 684 1901 22 1220 361 6452
18260,1807 7867 16887 3027 6 521 113 496 500 129
18262,270 393 61 396 271 1068 54 598 25 348
18263,581 1263 811 446 812 2035 13853 1265 8459 2039
18264,1870 2057 704 448 2276 453 5938 2053 1871 1873
18265,75 2586 2104 77 2107 80 83 73 71 2587
18266,2278 683 1216 358 1212 1514 1859 1214 15739 21
18267,2086 356 4574 126 21 95 358 22617 14050 17506
18268,124 56 207 53 432 347 393 771 58 396
18269,2170 12856 2524 2172 2522 2171 814 1222 2722 2720
18270,22 56 1911 353 124 53 126 25 771 677
18271,1214 1514 126 21 1859 4577 3391 5070 1573 5069
18272,8875 3539 667 448 21319 21 1376 1375 1758 14524
18273,8438 126 8335 21 8875 22542 21319 1055 18919 3539
18274,366 15560 15338 23314 13111 474 16505 21159 12910 17625
18275,4284 4282 4287 4286 2018 3745 844 43 9729 41
18276,21 53 23382 25 393 61 21159 396 348 1068
18277,5 750 1849 109 2124 2419 12542 1830 11250 100
18278,56 598 58 1068 396 62 1449 1748 968 336
18279,1154 932 8319 337 22701 1220 772 55 394 1068
18280,21 124 25 436 2023 58 645 208 62 1064
18281,20 21 353 25 56 347 207 124 61 519
18282,174 177 176 3397 175 314 22 1266 446 1263
18283,268 1449 62 968 58 54 394 1753 271 932
18284,22 20 124 25 448 56 53 1911 353 13063
18285,61 393 124 347 598 58 396 1068 207 28
18286,396 270 58 1263 62 1748 1449 2592 394 335
18287,126 277 626 106 773 673 8386 25 16887 124
18288,396 394 54 536 268 1748 1753 3280 1449 335
18289,21 432 124 25 20 332 353 1326 1064 1023
18290,1327 21 13553 20 22 782 16851 11377 1532 11250
18291,56 61 271 54 1502 62 1498 53 270 6496
18292,113 13745 1024 21220 3719 672 1557 5190 676 21
18293,21 1758 16151 25 22 1299 1374 124 4380 1979
18294,10943 10590 3281 10309 628 22897 937 19267 20916 14341
18295,56 21 58 20 353 124 771 62 348 1562
18296,951 2119 10867 5928 955 3999 2584 944 4617 75
18297,52 2108 1154 581 11904 7371 17418 1158 33 421
18298,20 771 56 124 10596 519 2057 25 1066 352
18299,5529 5528 16289 667 1604 10837 16548 23841 18278 3591
18300,21 450 448 25 56 2998 353 124 53 668
18301,2911 15273 499 1624 828 2228 22 1849 5822 10653
18302,3988 2335 124 7315 8928 9982 21 20998 8952 8819
18303,2968 3804 2967 3803 629 2588 704 2057 356 1499
18304,22441 17075 14172 15711 20947 17248 21458 1849 19059 828
18305,21319 22 22435 56 14805 22542 14524 2998 1048 53
18306,917 676 672 174 20 22 117 1911 178 1311
18307,21 124 3569 1023 436 348 854 25 208 58
18308,537 344 995 942 1108 543 342 938 23589 5549
18309,541 555 773 537 385 995 1108 826 626 993
18310,21 22 56 25 207 80 432 2581 348 126
18311,93 486 778 679 499 498 495 21343 6887 494
18312,673 22403 10221 106 8819 828 10655 16713 22441 22443
18313,58 20 124 62 22 272 207 53 396 348
18314,58 62 272 394 54 208 21 22 395 337
18315,348 752 617 53 2714 61 9830 468 393 396
18316,25 2106 541 385 2111 21 775 124 555 629
18317,5612 1969 492 5938 1873 1869 1870 5615 2057 778
18318,56 1630 58 673 272 102 106 130 672 54
18319,71 80 79 77 2106 2111 9209 774 73 22345
18320,1263 1266 453 446 448 421 458 814 3993 812
18321,100 1532 759 1830 5 3711 2124 11250 831 1733
18322,20779 18484 20494 1263 2039 8446 453 23359 13988 452
18323,8335 126 21 3539 22542 8875 21319 18919 19794 95
18324,53 124 20 62 55 270 271 468 272 22
18325,25 124 56 436 348 53 347 519 4574 95
18326,448 453 1263 446 812 4013 811 1743 668 814
18327,21 15500 1965 22 18919 3193 450 15417 12641 1820
18328,56 541 124 814 581 555 453 20 450 458
18329,684 80 843 2111 692 460 3360 3246 77 75
18330,450 1263 448 1266 453 494 495 21 498 492
18331,1746 2824 2281 4297 144 1834 986 2823 3133 352
18332,5070 1212 1216 2792 1514 4577 3391 5069 5938 1849
18333,1911 2388 916 22 174 1608 20 4072 1861 177
18334,106 828 831 673 2256 2419 2488 2077 107 675
18335,5 308 2325 100 109 10233 2494 1849 831 1832
18336,56 25 396 1068 684 448 21 58 270 598
18337,35 126 672 3175 2350 12160 3176 1697 95 2346
18338,17371 1430 1263 10642 7607 453 450 8780 21365 5016
18339,2332 20958 23450 10194 12068 20362 453 18668 448 8927
18340,21 126 676 10345 6852 677 19132 53 732 10700
18341,6712 8819 22403 15454 11044 22441 12114 22631 15978 18939
18343,126 95 12118 1708 8335 2534 731 676 592 1696
18344,21 2588 2112 5600 1024 20 13035 56 18088 25
18345,21 20 124 22 53 771 207 393 58 2581
18346,22550 828 2124 128 1830 69 2147 9463 1849 831
18347,21 124 348 468 826 436 626 545 20 53
18348,2586 629 71 2107 80 2104 77 854 4329 68
18349,22 18056 53 58 771 93 174 450 498 453
18350,68 80 71 629 2111 2106 3998 75 3999 2112
18351,23285 11631 56 6887 323 495 471 494 106 492
18352,581 2880 2747 2891 2745 1621 127 811 3453 2077
18353,126 113 450 35 4574 68 52 629 1266 667
18355,2575 271 22 58 2472 1023 25 560 124 272
18356,126 15284 1154 117 676 672 110 1314 12006 907
18357,80 629 67 79 75 2119 84 68 77 2106
18358,22403 10221 15454 8819 17075 25 270 22441 22443 22631
18359,5637 80 7205 2119 2106 854 5636 2111 567 6553
18360,1212 3391 5068 2792 5069 21319 2920 14644 2278 393
18361,82 2105 3994 3989 75 72 2107 14048 69 71
18362,3311 5528 8145 1040 5529 170 11709 10894 8037 5093
18363,817 818 1266 448 453 814 812 458 581 641
18364,93 678 778 498 495 504 679 471 499 21343
18365,56 5217 5215 53 58 598 22114 21 1068 207
18366,22 731 1154 1185 21 62 704 2057 58 771
18367,21 1068 394 352 8319 126 932 772 521 396
18368,21 22 25 2426 20 446 1266 448 560 1437
18369,25 347 436 353 56 541 20422 11855 207 468
18370,1263 1266 812 814 458 581 811 56 448 348
18371,450 1263 458 3218 814 1317 5190 803 10444 1198
18372,8649 2335 11930 494 227 495 1499 20779 238 18292
18373,2105 3992 3993 72 836 77 2108 2341 1632 683
18374,629 2119 2106 2111 75 79 84 63 713 823
18375,450 453 1266 446 457 3539 8875 14524 126 5046
18376,3539 2109 22542 22402 10010 95 14524 356 7632 448
18377,521 124 20 25 615 56 1746 1023 2824 536
18378,22 21 20 124 347 10341 353 58 207 17497
18379,353 20 436 22 348 347 824 1437 209 207
18380,453 814 811 448 458 421 667 422 1317 1222
18381,1154 448 1634 1071 5237 684 450 453 1444 62
18382,56 25 393 261 348 396 598 58 270 62
18383,25 773 348 385 22 468 56 1039 436 154
18384,21 20 124 347 353 436 207 21058 56 937
18385,1023 21 20 3521 3413 124 326 1064 2023 3520
18386,22443 8819 22403 22441 6712 15454 22631 17075 18939 12114
18387,102 1311 106 1534 16887 391 673 1733 19982 675
